global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
254.16732244107368	0.2480404302278316	64601.02779686471	0.0615240550276078	407.7262765937172	1.4891469299557798	2.2175585789967243	166240.7166249764	245.4725576299112	-0.0140392339341133	60256.77654937007	0.0001971000894567	307.35486414368086	243.7787782282957	0.970263	34.23423	0.2685912503869979	0.2000690807693352	-0.0299918547	0.0131994169	-0.0909594361	-0.0348978138	-0.0567301556	-0.0269576471	0.0415446315	-0.0265805348	0.0036212683	0.0293970866	0.0019684571	-0.0191079961	-0.0138552465	0.0195737206	0.0211147428	-0.0254991648	0.0645865283	-0.0836966536	0.0131424377	-0.0486386473	-0.0527323275	-0.0907748682	0.1712248817	0.0708680205	0.0127939033	0.0126384433	0.1226180418	0.0011392721	0.0820313847	0.0592782335	-0.045874751	0.0159066134	0.0076930896	-0.0005700905	-0.0246003165	0.065099839	0.0907455914	-0.0580410259	0.0599979963	-0.0476486773	0.0317215781	-0.0676411098	-0.0367339426	0.1111389377	-0.0008718508	-0.0541204407	-0.0591212524	-0.1433286964	-0.0956867857	-0.0617855987	-0.0746365663	0.0021118446	0.0030799486	0.06150721	0.0434058408	0.0482958658	-0.017543656	0.0816647308	0.1129781213	0.0076035502	-0.0597673656	-0.0584937831	0.0320350185	-0.0206094056	0.0115021705	-0.0238897441	-0.0017169976	-0.0498475707	0.00399528	-0.0173445101	-0.1703229922	0.0018179489	-0.0147013966	0.183810749	-0.0200702614	-0.0403368307	-0.0209802118	0.1148561671	-0.0200001059	0.0258332003	-0.0718678868	0.0316908829	-0.107958498	-0.0016833988	0.0545810133	0.0199954136	-0.0089502448	-0.0273041876	0.0718381061	-0.0715361116	-0.0133268816	0.1107525718	-0.0847082091	0.0515122275	-0.0413257862	-0.0142891827	0.0372465805	0.0080540827	-0.0029711355	0.0848312199	0.0023559765	-0.0998889875	-0.0070626986	0.0995561965	0.0117537397	-0.201196141729099	0.0132219096121276	0.0001748188937912	0.0404798874466756	0.2701788796665454	-0.0007882971188734	0.0729966270178696	6.21412347624198e-07	-0.0783126857935698	0.2081702337082518	0.0433348462021482	0.0061328767562023	0.0104514350706627	0.0007386297962513	0.0001092324950362	5.455739759103835e-07	0.000945860609028	-0.0001092358533227	1.1932471651160268e-08	8.946522917108191e-07	-0.0076882329439874	-8.035054938070052e-05	5.910892580101317e-05	6.456210785780392e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
254.28488520727512	0.1175627662014449	64660.802844877086	0.0138210039969355	405.8517173495688	-1.874559244148429	3.51397235982233	164715.6164755943	245.5966308677458	0.1240732378346081	60317.70509358779	0.0153941683467632	306.91444914276536	241.2340846031527	0.8959049999999998	31.610617	0.2452017699817738	0.1926455328852584	-0.0019426606	-0.0449626354	0.0900555859	-0.0270255381	0.0035582827	0.0967044443	-0.0318158623	0.0500329814	-0.0082766224	0.0236158593	-0.0422125357	-0.0857346868	0.0717760782	0.0883787352	-0.0637943106	0.0176431861	-0.0203175277	-0.0987491824	0.0529349425	-0.0468869172	-0.0113181323	-0.1746952422	0.0416668379	-0.1060172056	-0.0592580301	-0.0244933129	-0.0101637505	0.0378387551	-0.039283216	-0.0726565873	-0.0989707867	-0.0264924082	-0.068626148	0.0735413329	0.0508619694	0.0335183817	0.110650443	-0.0595597421	-0.0310864095	-0.0085365697	0.0359901125	0.0610451139	-0.0170394394	-0.0554060664	0.0484804766	-0.0796815133	0.1049559516	-0.0366951461	-0.1814537375	-0.1402785637	0.0734896174	-0.0509204277	-0.0359251838	0.0174656553	0.0214350884	-0.1321927469	0.1038128353	0.0297080145	-0.0302296522	-0.1158965957	-0.1368764341	-0.1144461978	-0.0104998221	-0.0499739272	0.0018637515	0.0405771359	-0.083967803	-0.0601082164	0.0104624917	0.0303574518	-0.0368385553	-0.0001012992	0.0032528868	0.083349363	-0.1601335668	-0.0292740516	0.0574900048	0.1276573931	-0.0798014991	0.0500037758	0.0023097573	0.1803991923	-0.1057855691	0.0607322643	0.1069775761	0.0232951103	-0.0692031005	-0.0311007022	-0.1022352376	0.0146631595	0.0328212926	0.0364654507	0.1448307739	-0.0381686977	-0.0183401115	0.0846603748	0.0793828939	0.0317029882	-0.0112630011	-0.0349569779	0.0007853901	-0.0999876632	-0.0023559765	0.099950656	0.0039259816	-0.1616818520940057	0.0395142896350932	0.001561379085366	0.0261410212965479	0.2631029259609505	-0.0070759537055949	0.0692231496492133	5.006912084372276e-05	-0.2667002934485154	-0.1883876076549456	0.0354898907179537	0.0711290465255242	0.0104638831605977	1.2448089935000392e-05	0.0001094928507986	1.5495494302985808e-10	0.0010478502446493	0.0001019896356213	1.0401885774165564e-08	1.097990135211598e-06	-0.0077782735981539	-9.004065416650005e-05	6.050154016773802e-05	8.107319402731263e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
254.56763893259108	0.2827537253159562	64804.68279171406	0.0799496691800512	407.948985827299	2.09726847773021	4.398535067680795	166422.3750375218	245.98231517110125	0.3856843033554469	60507.299376934985	0.1487523818547763	307.3512594635422	241.0083634381808	1.027517	36.254353	0.3066809019728643	0.2532772090349045	0.0224384484	0.0320668643	-0.0981406608	0.0389430843	0.0761519241	-0.0909609157	0.0330674779	-0.0221867915	-0.0037188943	-0.0151023244	0.0730607505	-0.0571018271	-0.0093459584	0.0027067972	0.0999338792	-0.0227299411	0.047656949	-0.1461888971	0.009618786	0.0410384383	-0.1777971014	0.0295115267	0.005703798	-0.2036588727	0.0237407663	0.0775052455	-0.111639199	0.069647886	0.0629431791	0.0459935677	0.0238273215	0.0508487822	-0.1242123657	-0.0059496085	-0.0826939535	-0.0229546207	0.0710797449	0.074214016	-0.0108999165	0.059771939	-0.093142966	0.0645579717	0.1181886547	-0.0538350565	-0.0070438046	0.0300108687	-0.0116812712	-0.0304715054	-0.0203503817	0.0402870484	-0.0502625091	0.0625862959	0.0324859074	0.0513287233	-0.1103049703	0.0196598773	-0.0661758095	0.0558198622	0.068119949	0.1704550805	-0.0650773891	-0.0873819301	0.0057287362	0.0203382535	0.1405739537	0.0353634365	0.0428570785	-0.0115316274	-0.013863127	0.0776790648	-0.1532284012	0.0573582207	-0.1526643347	0.0253941327	-0.0016792633	-0.057084045	0.0094344351	0.1158264317	0.0064707217	0.0114298197	-0.1086965187	0.0187252986	-0.1232828755	0.0076826206	0.0439861464	-0.0033650033	0.1132339267	0.1311704374	0.0266547198	-0.18686955	-0.0208794609	0.1094928327	-0.0442455756	0.0228436359	-0.0645846472	0.0192809679	0.0539991369	-0.0630070878	-0.0645485525	-0.0870703113	-0.0007853901	-0.0999876632	0.0023559765	0.099950656	-0.0039259816	-0.1788159434378684	-0.0171340913438627	0.0002935770861798	0.0319751416275749	0.2641467115486051	0.0010437855876546	0.0697734852219419	1.0894883529954814e-06	-0.0158403101066184	0.250859983341897	0.0629307312422968	0.0002509154242738	0.0105793052241015	0.0001154220635037	0.0001119216990247	1.3322252743475213e-08	0.0016570788352081	0.0006092285905587	3.711594755542618e-07	2.745910266094633e-06	-0.0077500634182275	2.8210179926400035e-05	6.0063482986548126e-05	7.958142514798634e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
254.19887098113065	-0.3687679514604269	64617.06600808151	0.1359898020243198	405.8960111112934	-2.0529747160056218	4.214705184558364	164751.5718360592	246.1207496738733	0.1384345027720428	60575.4234200294	0.0191641115577427	306.9588355167492	245.5154108480562	1.079122	38.075169	0.3708008202167658	0.2283335147736191	-0.0592434231	-0.0266643005	0.086313971	-0.0389656894	-0.0912261198	0.0692871363	0.0511858363	0.0433719603	-0.0942876691	0.014353114	0.128824396	-0.0286674065	0.0933639321	0.1165486226	-0.0313679302	-0.0560034288	0.0682955752	-0.0442877903	0.0631587498	-0.1687016332	-0.0277174114	-0.0419694004	0.1020935781	0.0635995568	-0.0382799765	0.0372857688	-0.0016234247	0.0776577998	0.0579045918	-0.0494221364	-0.0896892287	-0.1000858422	-0.0275139807	-0.0487050656	0.0867251067	0.0461364783	-0.1012888503	0.0040618722	-0.0182532851	-0.0882580961	-0.0187560985	0.0681150486	-0.0115682877	-0.0021187322	-0.0356173764	0.0382743046	0.0282151635	0.0701634624	-0.1222167057	0.0310860233	0.0592908873	-0.0397884644	-0.0412683212	0.0940740671	0.0848288886	-0.0160294332	0.0609161558	0.1010753604	-0.014921237	-0.1279026015	-0.0735401312	-0.2552188912	0.0106073606	0.0612078338	-0.0681525759	0.0357152063	0.0689311512	-0.027232136	0.0099044049	0.0034209861	0.0920836546	0.0181788856	0.1097170256	0.0746175128	-0.1029088905	0.1094689436	0.0313793228	0.1238852578	-0.0595735072	0.1288067055	-0.0413856198	0.2564029936	-0.0791287989	0.0716865855	0.0640605698	-0.0314202681	-0.1860804225	0.0065984045	0.0116817296	-0.0665250876	0.0040302266	0.1463339867	0.1046893076	0.0634745318	0.0109946942	0.0799391596	-0.0455218737	0.0340613575	-0.0194168273	-0.0326562428	-0.0023559765	-0.0998889875	0.0070626986	0.0995561965	-0.0117537397	-0.1590340777951979	0.0197818656426705	0.0003913222083046	0.025291837900169	0.2134590673119021	-0.0506876442367029	0.0455647734176671	0.0025692372782665	-0.2122596412381057	-0.1964193311314873	0.0385805536421408	0.0450541552985293	0.0115429704252007	0.0009636652010992	0.000133240166237	9.286506198095626e-07	0.002336896206593	0.0006798173713848	4.6215165843667494e-07	5.461083880388753e-06	-0.0073153064065935	0.000434757011634	5.35137078223479e-05	1.890136591649262e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
254.4481211700965	0.2492501889658456	64743.84636699211	0.0621256566995097	407.4029728584139	1.5069617471204992	2.2709337072844678	165977.1822938735	245.49650413489263	-0.6242455389806594	60268.53354245336	0.3896824929372539	306.9633005631937	238.7221378650092	1.035196	36.525311	0.3815107034561752	0.1654499728596894	0.0312800712	-0.0534969954	-0.0658409864	-0.0121179329	0.1402482914	-0.0678398558	-0.0168345904	-0.0119030342	-0.0009677419	0.0982827343	0.0478999541	0.0517187382	-0.0292409406	0.0214323746	0.0105214441	-0.0219033754	0.0393950887	-0.0720926659	-0.0113408873	-0.1539037872	-0.1728214205	0.0920226653	-0.0550477336	-0.0922028267	-0.0389444817	-0.045331504	-0.1479155497	0.0841387908	0.0532562443	0.0095298326	-0.1081434452	-0.0932629907	0.0316296036	-0.1477940921	0.1313417395	-0.1096610437	0.0750577393	0.0313853651	0.1654529706	0.0037680835	-0.0198107012	-0.0396331506	0.1236833352	-0.0301916398	-0.0566803791	0.0281295505	-0.1121006813	0.0516733208	0.0936321029	0.0712849963	-0.047135226	0.00287206	0.0324980819	-9.80835e-05	-0.1179235197	-0.0593213278	-0.0136076805	0.0268807225	0.1815190065	0.0467704756	-0.0012615428	-0.0224336286	0.1722109554	0.0990943348	-0.0470620854	0.0191983649	0.0522694082	-0.0560475984	-0.0393923769	0.1558108836	-0.1135519718	0.0167391989	0.0791303645	0.0714750613	-0.0167843461	0.0884338529	0.0287401312	0.0570830875	-0.0628218953	0.0666002692	-0.1135716916	0.0813020025	-0.0567138417	0.0673967819	-0.0528850297	-0.0502174619	0.0864816935	0.1941245624	0.031128173	-0.0852179843	-0.0568788269	0.1047544716	0.1199180574	0.0669194434	-0.137259717	-0.0015395908	-0.0777539895	-0.1192873636	-0.1139849484	-0.0453907535	-0.0039259816	-0.0996917334	0.0117537397	0.0987688341	-0.0195090322	-0.2056169167179007	-0.0465828389227027	0.0021699608820984	0.0422783164405761	0.2631001948590352	0.049641127547133	0.0692217125348622	0.0024642415441507	-0.0754863116678663	0.1367733295702394	0.0187069436817293	0.0056981832492182	0.0126052240288309	0.0010622536036301	0.000158891672817	1.1283827184253434e-06	0.0035250676864897	0.0011881714798967	1.4117514656399143e-06	1.2426102194333846e-05	-0.0080351494713886	-0.0007198430647951	6.45636270275565e-05	5.181740379336029e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
254.00672803184324	-0.441393138253261	64519.41788544278	0.1948279024970623	405.594960842208	-1.8080120162058504	3.268907450744745	164507.27226059226	245.18197497902992	-0.314529155862715	60114.20085461765	0.098928589887712	306.35565657744536	242.52420252259773	0.988876	34.890953	0.2125520719182305	0.1139486644157165	-0.0275908097	0.0149316334	0.0602743034	-0.0035012336	-0.1207280106	-0.0406436542	0.0609201399	-0.0642255553	0.04058436	0.0985957945	-0.0138895662	-0.0610441799	0.0347892999	0.0478176729	-0.046941953	-0.0286075165	0.0408121453	-0.0703303955	0.0076035599	-0.1359983948	0.0205649056	-0.0559711028	0.0272628659	0.0704914618	-0.0046761666	0.0618612841	-0.0247296612	0.0537050959	-0.0014109119	-0.0770681101	0.0547700389	-0.0235485754	0.0799922782	-0.0521111027	0.0095327802	0.0324423634	-0.1448440657	0.1324835422	0.0751486911	-0.061485716	-0.1456777004	-0.0690066429	-0.0034009907	-0.0630412856	-0.0956475024	-0.0184789692	-0.2066019509	-0.0367349014	-0.0886929052	-0.0198894912	0.0445074363	-0.0244978217	-0.0126809434	0.0310287489	0.1029046192	0.0358218128	-0.0374056725	0.1257762061	0.0628714256	-0.178532806	-0.0493960946	-0.0564816813	8.08699e-05	-0.0008929012	-0.0416994211	0.1232209759	0.0016458949	0.010006169	0.0480636939	-0.0003206755	0.0023051108	0.0784576619	0.0900663424	0.0906420247	-0.0783041006	0.0843547523	0.0292779819	0.1067664142	-0.0546169095	0.0520274456	-0.0431880168	0.2323328286	-0.0231634153	0.0678399114	-0.0125450675	-0.0359052283	-0.0934471756	-0.0240185217	0.0633009597	-0.1297029103	-0.0541088883	0.1233218198	0.1333477051	0.0442503548	0.0573749187	0.0425870371	0.0449687999	0.0631639691	0.0063535809	0.0418768616	-0.005495018	-0.0993960955	0.0164186847	0.0975916762	-0.027144045	-0.2098782732930004	-0.0042613565750997	1.8159159860145544e-05	0.0440488896004513	0.2663065995678977	0.0032064047088625	0.0709192049734166	1.0281031157015744e-05	-0.1846631888069296	-0.1091768771390633	0.0119195905018381	0.0341004933003437	0.0113514010065092	-0.0012538230223216	0.0001288543048105	1.5720721713039208e-06	0.0032876414800562	-0.0002374262064334	5.637120350140288e-08	1.0808586501386122e-05	-0.0084620489125375	-0.0004268994411489	7.16062717981771e-05	1.822431328532432e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
255.0455179075276	1.0387898756843583	65048.21620471898	1.0790844058243243	407.1579865768493	1.5630257346412575	2.4430494471508437	165777.62603331378	245.78965506957243	0.6076800905425159	60412.5545392194	0.3692750924417604	307.6051158273542	240.2551613563224	0.988853	34.890156	0.4806897422694808	0.2100535054491388	0.0176337765	-0.0900795142	-0.0233492694	-0.0589836961	0.0416765471	0.0291949299	-0.0073140113	0.0526218663	0.0265092596	0.0935420087	-0.1402504521	-0.0022474754	0.0178610314	0.022606495	-0.056838719	-0.0804196593	0.0273761887	0.0017805524	-0.0386696233	-0.1805980555	-0.0293932496	-0.0223749144	-0.1568401437	0.0278835929	-0.1165725509	0.0339780463	-0.1629471892	0.1683617367	-0.047830673	0.0493063334	0.0006644431	0.0451463972	0.1605400754	-0.0940268887	0.0813598644	-0.0262535771	-0.1678502799	0.0112918478	-0.0658755549	-0.0324421821	0.0402317748	-0.0277164334	-0.0530116734	0.023012519	-0.013878976	-0.004894282	-0.0038445365	-0.0086351765	0.0601837027	0.0055362088	-0.0389952648	-0.0613469408	-0.0411814319	0.0116445254	-0.0467007141	-0.0615581923	0.0305472134	-0.0767484741	0.1364443944	0.0096893542	-0.0779528874	0.0660405595	0.0168601064	0.140506142	-0.1025357462	-0.0011757887	0.0835508455	-0.054536576	0.0068407751	0.0822938635	-0.1016589796	0.0976519857	0.135708591	-0.0685675605	-0.0551255777	-0.0427640979	0.0122405904	-0.0470705082	-0.0733232214	0.0952253106	-0.1023809526	0.0683959022	0.1022110074	0.0271332636	-0.0723978629	-0.0047147497	-0.0316658964	0.1616730725	0.0106975884	-0.0169265395	-0.0727566332	0.1030509796	0.152780669	0.0732191881	-0.0096403335	-0.0287368567	-0.0613232988	-0.1041600255	-0.1103675545	-0.10617067	-0.0070626986	-0.0990023658	0.021047176	0.0960293686	-0.0346117057	-0.2957973806953475	-0.0859191074023471	0.007382093016816	0.0874960904262283	0.2049375295219562	-0.0613690700459415	0.0419993910065626	0.0037661627583036	-0.1021610011011873	0.0825021877057423	0.0068066109762335	0.0104368701459967	0.013913709031998	0.0025623080254887	0.0001935912990271	6.565422417484311e-06	0.00414533306368	0.0008576915836237	7.356348526191015e-07	1.7183786208838614e-05	-0.0100600368457339	-0.0015979879331963	0.0001012043413375	2.553565434641299e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
254.10489460424884	-0.9406233032787554	64569.29746183641	0.8847721986710375	405.7973215759036	-1.360665000945687	1.8514092447985264	164671.4661981773	245.43079614190847	-0.3588589276639595	60236.27569485104	0.1287797299641269	305.9646347819148	236.43873156890083	0.93081	32.842205	0.4766780714202449	0.2345861103390031	0.0610113509	0.0727211609	0.000339239	0.0800030235	-0.0006552182	-0.0270819603	-0.0017092422	-0.0446300266	0.0337263742	-0.0908317243	-0.1352724096	0.0146265101	0.0019678227	-0.0463201008	-0.0150075679	0.0104363049	-0.0282527866	-0.0092009883	-0.0480363061	-0.0656946737	0.0552810995	0.0592262983	0.0341254998	0.0573929529	0.0443235884	0.0058123503	-0.0486373263	-0.0700291467	0.0506394694	-0.078823193	0.0821639963	-0.0220364774	-0.0990940859	0.0348491535	-0.0510002033	-0.0203690525	0.0498132987	-0.0258240854	-0.0091621713	-0.1263018863	0.1040438762	0.1123308073	-0.0423111381	-0.0882135431	-0.0076854278	-0.0409484665	-0.0650074116	-0.0685035982	0.1704908902	0.0340882546	0.0265141311	0.055235966	0.0050174721	-0.0620863885	-0.0104382209	0.0828796116	-0.0953845324	-0.0290199392	0.0423085831	-0.0294261201	0.0713479655	-0.0041518022	-0.121525805	0.0774005502	0.0415415199	0.091452785	0.086964883	0.0028778557	0.0211256492	0.0543027491	-0.0201830502	-0.0114791584	0.0370827351	-0.0655508171	-0.0080950254	-0.1465216653	0.0415249731	-0.1144321955	0.0850049435	-0.0119632536	-0.0459846887	0.0336449571	0.1084836816	0.0510031304	-0.1237103241	-0.0221568163	0.0612697352	0.0088669114	0.1100635189	-0.0669450044	-0.0018678105	0.0309722901	0.0480032857	-0.0161114387	0.0199303308	-0.043276791	0.0033272893	-0.1320548967	-0.0567753118	-0.1267583636	-0.0086286366	-0.0985109326	0.0256289373	0.0940880769	-0.0418659738	-0.402590916312505	-0.1067935356171574	0.011404859249613	0.1620794458973423	0.1426976595011382	-0.062239870020818	0.0203626220271027	0.0038738014202083	-0.0419723471717929	0.0601886539293943	0.0036226740618324	0.0017616779271095	0.0118042986958454	-0.0021094103361525	0.0001393414677007	4.449611966267424e-06	0.0048297788502946	0.0006844457866146	4.6846603481447917e-07	2.332676374275303e-05	-0.0122153009600242	-0.0021552641142903	0.0001492135775439	4.645163402347551e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
255.09408399449947	0.9891893902506296	65072.99168899275	0.9784956497844124	408.655681233161	2.858359657257381	8.170219930236533	166999.4658041389	245.1438883599069	-0.2869077820015775	60095.52600021449	0.0823160753730647	307.66279308054897	248.39443017900743	1.040415	36.709431	0.3049250813837132	0.1260020372054904	-0.0844230201	-0.0365844083	-0.0835356595	-0.1068035579	0.0271427755	0.0763415155	0.0082366199	-0.0297867193	-0.0831341112	-0.049182206	-0.0089316092	-0.0502544816	-0.0759411024	-0.106396983	-0.0323501138	-0.1078660683	-0.0078494083	0.0653105869	-0.0639263603	-0.0610588439	-0.0173597043	-0.0901310655	-0.1029832473	0.0445854899	0.0241335781	-0.0979899656	-0.2507402222	-0.0567043423	-0.0129236495	0.0831160893	-0.1122638484	0.0496465045	-0.1330756984	0.1610978643	0.0132482077	-0.0238889962	0.0249561017	0.0441353091	0.0806680083	0.0933444261	0.0653941941	0.0549706111	-0.0027341913	0.022477793	0.027694007	-0.0156292675	-0.0392691721	-0.0593290754	0.086608812	-0.0128022225	-0.1290794983	-0.0278615792	-0.0428872061	-0.0705218775	-0.0360089066	0.0597950111	0.0952693313	-0.0546396681	-0.0104023879	0.0185460905	0.0690701045	0.0036113403	-0.0402663256	0.194989415	0.046418952	-0.1476566475	0.0056042003	-0.0337235887	-0.0142170947	0.1947458314	-0.1023565478	0.0686952368	0.1433784522	-0.0391207324	-0.0085377117	-0.0982823135	-0.1283350806	-0.1191162695	0.0114805912	0.0371999724	-0.0178003845	-0.0226302249	0.1049248807	-0.0146486421	-0.0935460608	0.0012914236	-0.0013259217	0.0686993877	0.0582767836	0.0424398083	0.0070511616	0.0844779413	-0.0185405422	0.116995392	-0.132358982	-0.0198280253	-0.0758126401	-0.1387806891	-0.018145274	-0.0944113868	-0.0101924456	-0.0979222811	0.030153796	0.0917754626	-0.0488621241	-0.41391529301481	-0.011324376702305	0.0001282415076957	0.171325869791536	0.2034333204654501	0.0607356609643119	0.0413851158755985	0.0036888205127718	0.0544694786205184	0.0964418257923113	0.0093010257621545	0.0029669241011911	0.0134801822724037	0.0016758835765583	0.0001817153140972	2.8085857621778417e-06	0.0042786781643457	-0.0005511006859488	3.037119660533479e-07	1.830708683404869e-05	-0.0127167810560127	-0.0005014800959885	0.0001617165204265	2.5148228667263565e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
254.77830421899264	-0.3157797755068259	64911.98430070557	0.0997168666191413	406.86475694980544	-1.7909242833555368	3.207409788712543	165538.93044782424	245.26308832198475	0.1191999620778574	60153.982493237694	0.0142086309593626	306.74636265007223	234.85633395895167	1.14419	40.370983	0.3865406051498518	0.2532308134794452	0.067770673	-0.0445697681	0.1013701212	0.0178467983	0.081671989	0.0671737494	0.0801745507	-0.010558813	0.0026457318	-0.04804324	-0.0658904734	0.0942146015	0.0709866247	-0.0505044294	-0.1148047875	0.0441325377	-0.0951359955	0.0380824814	-0.0435487138	-0.0470411671	0.0801230891	0.0116021891	-0.0374817927	0.0475308747	0.0909790351	0.08913906	-0.0969996475	-0.0126060512	0.0029068691	-0.0103765113	0.0619193865	0.0368381108	0.0392857347	-0.054239463	-0.024662734	-0.0288890476	-0.0565819131	-0.0309629627	0.1350945575	-0.047387938	0.1834838497	-0.0880910781	-0.0606158238	0.1062830896	0.0843860419	-0.057882954	-0.0160050676	-0.0143616488	0.0212471068	-0.0763322735	0.0983587823	-0.0397866694	-0.0885047843	-0.086308602	-0.0594650067	0.0430007773	-0.0570778868	-0.035863462	-0.0153052464	-0.18283894	0.0945747873	-0.0268408714	0.0308966074	-0.0488264717	-0.0917934946	-0.0734732418	0.059205504	0.0905228782	0.0292580338	0.098380563	-0.0007742971	0.1507309477	-0.0709982713	0.0524216036	0.0081198752	0.0286163633	0.0436492878	-0.1593631239	-0.0186870554	-0.0295675896	0.0257204082	0.0907609147	0.122245267	0.053531072	-0.0613261799	-0.0585187474	0.0130609967	-0.0008015562	-0.0711847607	0.0113614016	-0.0117359325	-0.0299584957	-0.0164454761	0.008018742	0.05198372	0.0675714337	-0.0380662119	0.0225785451	-0.0492200728	0.0500826977	-0.0117537397	-0.097236992	0.0346117057	0.0891006524	-0.0555570233	-0.4070019277444885	0.0069133652703214	4.779461936088736e-05	0.1656505691877298	0.2276035835587748	0.0241702630933247	0.0518033912487961	0.0005842016180005	-0.2043240474973373	-0.2587935261178556	0.0669740891605132	0.0417483163856941	0.0126780227508615	-0.0008021595215422	0.0001607322608713	6.434598980008116e-07	0.0048145469218758	0.00053586875753	2.871553252968526e-07	2.317986206294374e-05	-0.0133120217903074	-0.0005952407342947	0.0001772099241456	3.543115317636937e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
